id,expression,source,is_ic,is_icir,is_tstat,is_sharpe,turnover,coverage,n_terminals,depth
73,"add(add(cs_rank(neg(cs_accruals)), cs_rank(cs_roa)), add(cs_rank(cs_bm), cs_rank(cs_roe)))",debate,0.010444381744374988,0.13456121632870086,7.080784580996005,0.8927963975109271,0.00558836702595526,0.37357086520495064,4,4
780,"add(add(neg(cs_rank(cs_accruals)), cs_rank(cs_roa)), neg(cs_rank(ts_returns_5(close))))",debate,0.012651047725693112,0.13451983387453814,7.070933693980232,1.3268048367126408,0.08581279743868046,0.3723671417062533,3,4
973,"cs_rank(add(neg(cs_rank(ts_returns_5(close))), sub(cs_rank(cs_roa), cs_rank(cs_accruals))))",debate,0.012651047725693112,0.13451983387453814,7.070933693980232,1.3268048367126408,0.08581279743868046,0.3723671417062533,3,5
465,"add(add(add(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(cs_rank(cs_opmargin), neg(cs_rank(cs_accruals)))), add(neg(cs_rank(debt_at)), cs_rank(curr_ratio))), add(cs_rank(neg(ts_returns_5(close))), cs_rank(neg(ts_returns_20(close)))))",debate,0.012352216583308099,0.1337209631927486,7.0098360466059235,1.3694581463469502,0.05301738724809848,0.36717782037392005,8,6
149,"sub(add(add(cs_rank(cs_roe), cs_rank(cs_roa)), cs_rank(cs_gp_at)), add(cs_rank(cs_accruals), cs_rank(cs_debt_at)))",debate,0.012449128970288393,0.13297776532406574,6.997461348906644,0.8812797473889147,0.004020531578081899,0.37388163989511203,5,4
607,"sub(add(add(cs_rank(cs_roa), cs_rank(cs_roe)), cs_rank(cs_gp_at)), add(cs_rank(cs_accruals), cs_rank(cs_debt_at)))",debate,0.012449128970288393,0.13297776532406574,6.997461348906644,0.8812797473889147,0.004020531578081899,0.37388163989511203,5,4
441,"add(add(add(add(cs_rank(cs_bm), cs_rank(cs_roe)), add(cs_rank(cs_roa), neg(cs_rank(cs_accruals)))), add(neg(cs_rank(cs_asset_growth)), neg(cs_rank(cs_debt_at)))), cs_rank(dollar_volume))",debate,0.010857442933541208,0.13293352892283367,6.995133572476639,0.7427852529716013,0.026354521612515898,0.3723005902665802,7,6
205,"add(add(add(cs_rank(cs_roe), cs_rank(cs_roa)), add(cs_rank(cs_gp_at), cs_rank(cs_opmargin))), add(add(cs_rank(neg(cs_accruals)), cs_rank(neg(cs_debt_at))), add(cs_rank(cs_current_ratio), cs_rank(neg(cs_asset_growth)))))",debate,0.011249800057617089,0.13291287694058065,6.994046838561073,0.8418516811398596,0.0037469729346750586,0.3713511150083763,8,5
446,"add(add(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(cs_rank(cs_gp_at), cs_rank(cs_opmargin))), add(add(cs_rank(cs_current_ratio), neg(cs_rank(cs_debt_at))), add(neg(cs_rank(cs_accruals)), neg(cs_rank(cs_asset_growth)))))",debate,0.011249800057617089,0.13291287694058065,6.994046838561073,0.8418516811398596,0.0037469729346750586,0.3713511150083763,8,5
75,"add(add(cs_rank(neg(cs_accruals)), cs_rank(cs_roa)), add(cs_rank(cs_bm), cs_rank(cs_gpmargin)))",debate,0.007928245676908485,0.13230628098846522,6.962126977981473,1.0403843507869528,0.005512385974277593,0.3725677622893695,4,4
590,"add(add(cs_rank(cs_roa), cs_rank(cs_opmargin)), add(neg(cs_rank(cs_accruals)), neg(cs_rank(cs_debt_at))))",debate,0.01126741229800077,0.13176989874586092,6.933901853264445,0.5383984220301015,0.004513100054027737,0.3728683912065136,4,4
275,"add(add(cs_rank(cs_roa), cs_rank(cs_opmargin)), add(neg(cs_rank(cs_accruals)), neg(cs_rank(debt_at))))",debate,0.011062595641357928,0.13149598898267995,6.919488368601982,0.5040621792478281,0.004623770614470232,0.37262151072975885,4,4
891,"add(add(cs_rank(cs_bm), cs_rank(cs_roa)), add(neg(cs_rank(abs_val(ts_returns_5(close)))), add(cs_rank(dollar_volume), cs_rank(ts_rank_5(volume)))))",debate,0.01353046558817235,0.13130224005785823,6.901803299772907,0.716377413780849,0.18764870033673742,0.43566227137285596,5,6
356,"add(neg(cs_rank(market_cap)), add(cs_rank(dollar_volume), neg(cs_rank(abs_val(returns)))))",debate,0.012305557888859094,0.13054761131831333,6.86958351394903,1.234231338177514,0.296155636995139,0.46796592952794375,3,5
1013,"add(add(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(neg(cs_rank(cs_accruals)), neg(cs_rank(debt_at)))), neg(cs_rank(ts_delta_5(safe_div(close, ts_mean_20(close))))))",debate,0.011582218684025801,0.1303708122480386,6.8528434988701905,0.9743170777412627,0.05329853911834972,0.3721394657284242,6,6
201,"add(add(add(cs_rank(cs_roe), cs_rank(cs_roa)), add(cs_rank(cs_gp_at), cs_rank(cs_bm))), add(neg(cs_rank(cs_accruals)), neg(cs_rank(cs_debt_at))))",debate,0.010384324755458484,0.13022034358112897,6.8523622639444834,0.8584047923403131,0.004344996034798804,0.37357086520495064,6,4
1014,"add(add(add(cs_rank(cs_roe), cs_rank(cs_roa)), add(cs_rank(cs_gp_at), neg(cs_rank(cs_accruals)))), add(neg(cs_rank(cs_debt_at)), cs_rank(cs_bm)))",debate,0.010384322487359631,0.130220316927542,6.852360861398394,0.8584045625698064,0.004344996945159218,0.37357086520495064,6,5
610,"sub(add(add(cs_rank(cs_gp_at), cs_rank(cs_opmargin)), cs_rank(cs_roa)), add(cs_rank(cs_accruals), cs_rank(cs_debt_at)))",debate,0.012403441943231865,0.13000619791241763,6.841093642937118,0.7039530735347218,0.003955162860997651,0.3728683912065136,5,4
611,"add(neg(cs_rank(ts_returns_20(close))), sub(add(cs_rank(cs_roa), cs_rank(cs_gp_at)), add(cs_rank(cs_accruals), cs_rank(cs_debt_at))))",debate,0.012570075576331295,0.12955032831813196,6.791205654008626,1.4503044167859565,0.02841205690228899,0.3683990574093735,5,4
1017,"add(add(add(cs_rank(cs_roe), cs_rank(cs_roa)), neg(cs_rank(cs_accruals))), add(neg(cs_rank(cs_debt_at)), cs_rank(bm)))",debate,0.009120230354491103,0.12875490087533936,6.775248780590254,0.7103479967693952,0.0051734702282408606,0.37155523829884374,5,4
608,"sub(add(cs_rank(cs_roe), cs_rank(cs_opmargin)), add(cs_rank(cs_leverage), cs_rank(ts_returns_20(close))))",debate,0.011493677790508904,0.12918879740636746,6.772253708429262,1.2839851040422248,0.033631869805314026,0.43053309998055395,4,4
222,"add(neg(cs_rank(ask)), add(cs_rank(dollar_volume), cs_rank(cs_roa)))",debate,0.010764607272715065,0.1280695087418063,6.739182563418125,1.7169482490523134,0.047614309715374496,0.4379281606800567,3,3
675,"add(sub(cs_rank(dollar_volume), cs_rank(abs_val(sub(ask, bid)))), cs_rank(cs_roa))",debate,0.013138183432488423,0.12769805828374434,6.71963636171299,0.8836852229147588,0.12859768224370968,0.4379281606800567,4,5
803,"sub(cs_rank(dollar_volume), cs_rank(abs_val(ts_returns_1(close))))",debate,0.017387492782401356,0.1275202379085427,6.706643201849281,0.7251125911653743,0.20906187701592907,0.46743472584067997,2,4
495,"add(cs_rank(dollar_volume), neg(cs_rank(abs_val(returns))))",debate,0.01737083730529135,0.12735158017407272,6.701404237156219,0.719073580102931,0.2088388688414788,0.46796592952794375,2,4
518,"add(add(add(cs_rank(cs_roe), cs_rank(cs_roa)), add(cs_rank(cs_cash_at), cs_rank(cs_bm))), add(neg(cs_rank(cs_accruals)), neg(cs_rank(cs_asset_growth))))",debate,0.008548466400686757,0.12701105692513298,6.683485465043806,1.1393929717471156,0.0050423685493365565,0.3723005902665802,6,4
50,"add(add(cs_rank(neg(cs_accruals)), cs_rank(neg(cs_debt_at))), cs_rank(cs_roe))",debate,0.008458009078259393,0.1269705743739446,6.681355221039814,0.9099354141960262,0.005290412873157433,0.37388163989511203,3,4
30,"add(add(cs_rank(cs_ep), cs_rank(cs_gp_at)), add(neg(cs_rank(cs_debt_at)), neg(cs_rank(cs_accruals))))",debate,0.010598448130232318,0.12672146071187734,6.66824653916693,1.1001099260100233,0.004868152699483751,0.37357086520495064,4,4
948,"add(add(cs_rank(cs_roa), cs_rank(cs_opmargin)), add(neg(cs_rank(cs_accruals)), neg(cs_rank(cs_leverage))))",debate,0.009879947475071107,0.12607263295205626,6.634104386451539,0.47861517391359765,0.0044338497856150115,0.3728683912065136,4,4
379,"mul(add(add(cs_rank(neg(dollar_volume)), cs_rank(neg(market_cap))), cs_rank(bm)), neg(cs_rank(ts_std_20(ts_returns_5(dollar_volume)))))",debate,0.012113065284659852,0.12612906154846582,6.629879069914332,0.8462406367357816,0.03595864101816949,0.43362804388288395,4,5
1018,"add(sub(add(cs_rank(cs_roe), cs_rank(cs_roa)), cs_rank(ts_returns_5(close))), cs_rank(bm))",debate,0.011964259841642906,0.12582993244079158,6.614155573791993,1.2392665934184455,0.0742198975345045,0.43369085104918165,4,4
150,"add(add(add(cs_rank(cs_roe), cs_rank(cs_roa)), add(cs_rank(cs_gp_at), cs_rank(cs_opmargin))), add(add(neg(cs_rank(cs_accruals)), neg(cs_rank(cs_debt_at))), cs_rank(cs_cash_at)))",debate,0.012465503722028072,0.12565460097239226,6.612107005060919,0.8294169983671525,0.003666385526875695,0.3728683912065136,7,5
