id,expression,source,is_ic,is_icir,is_tstat,is_sharpe,turnover,coverage,n_terminals,depth
207,"add(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(neg(cs_rank(cs_accruals)), neg(cs_rank(debt_at))))",debate,0.011266781142653311,0.14147050415994708,7.4443602090703225,0.7751747629363618,0.004710610324146296,0.37362473442835215,4,4
275,"sub(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(cs_rank(cs_accruals), cs_rank(debt_at)))",debate,0.011266781142653311,0.14147050415994708,7.4443602090703225,0.7751747629363618,0.004710610324146296,0.37362473442835215,4,3
1322,"add(add(add(cs_rank(cs_bm), cs_rank(cs_ep)), add(cs_rank(cs_roa), cs_rank(cs_roe))), add(neg(cs_rank(cs_accruals)), neg(cs_rank(ts_returns_5(close)))))",debate,0.01267607086582967,0.14159369519265294,7.442765883331967,1.34968826527069,0.04866245193007309,0.3720927227027373,6,5
997,"mul(add(cs_rank(cs_roa), cs_rank(cs_opmargin)), neg(cs_rank(ts_returns_5(returns))))",debate,-0.01067279919592734,-0.14112046280592788,-7.41789077954989,-1.2995662958716308,0.24372015677072492,0.4350131834657719,3,4
1080,"sub(add(cs_rank(cs_opmargin), cs_rank(cs_roe)), cs_rank(cs_accruals))",debate,0.012487568990599485,0.1403037491501406,7.382964057128172,0.8603997191406821,0.005081769359379696,0.3728683912065136,3,3
791,"add(add(cs_rank(neg(cs_accruals)), cs_rank(cs_roe)), cs_rank(cs_opmargin))",debate,0.012487560723239024,0.14030362771381097,7.38295766699204,0.8603978827068148,0.005081766111675364,0.3728683912065136,3,4
398,"sub(add(add(cs_rank(cs_ep), cs_rank(cs_gp_at)), cs_rank(cs_roa)), add(cs_rank(cs_accruals), cs_rank(cs_leverage)))",debate,0.011728699904213505,0.14008237083323435,7.371314844853756,0.9658969158689101,0.004530050949285254,0.37357086520495064,5,4
12,"add(add(cs_rank(neg(returns)), add(cs_rank(cs_roe), cs_rank(cs_roa))), add(cs_rank(curr_ratio), neg(add(cs_rank(cs_debt_at), cs_rank(cs_accruals)))))",debate,0.012369175968697545,0.1386297621721586,7.2948767054686225,1.2397838646426076,0.11080654810963068,0.3736162796175044,6,5
1384,"add(add(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(cs_rank(cs_gp_at), cs_rank(npm))), cs_rank(bm))",debate,0.01212725623243733,0.13846507385878098,7.286210594223121,0.7042433738979437,0.0035336640637120345,0.4066910165219082,5,4
828,"add(cs_rank(neg(ts_returns_1(close))), mul(cs_rank(dollar_volume), cs_rank(neg(abs_val(ts_returns_1(close))))))",debate,0.017139824657768393,0.13766930050238949,7.240410569025794,1.07174786197922,0.2821481849691695,0.46743472584067997,3,6
331,"sub(add(cs_rank(cs_roe), cs_rank(cs_gp_at)), cs_rank(ts_returns_20(close)))",debate,0.01399219900256842,0.13658399443994176,7.159920066044262,1.4850118841133852,0.036027849473836776,0.40444735128893594,3,3
1151,"add(add(cs_rank(cs_bm), cs_rank(cs_gp_at)), add(cs_rank(cs_roa), neg(cs_rank(cs_accruals))))",debate,0.009962764974409153,0.13579093131567355,7.145493768058538,1.1381452181669847,0.005410431822380002,0.37357086520495064,4,4
1380,"add(add(neg(cs_rank(returns)), add(cs_rank(roe), cs_rank(roa))), add(neg(cs_rank(accrual)), neg(cs_rank(debt_at))))",debate,0.013635127533460882,0.13560908694305115,7.135924882870548,0.9726027824372226,0.1349953473729388,0.43464407058076093,5,4
540,"add(cs_rank(dollar_volume), cs_rank(neg(abs_val(ts_returns_5(returns)))))",debate,0.01344051075266509,0.1357497697231335,7.135584344986671,1.420765206661785,0.2353277403774385,0.4658667207774561,2,5
334,"sub(add(add(cs_rank(cs_roe), cs_rank(cs_roa)), cs_rank(cs_gp_at)), add(add(cs_rank(cs_accruals), cs_rank(cs_debt_at)), cs_rank(cs_asset_growth)))",debate,0.011605240873067123,0.13515686802842622,7.112128540913524,0.8895395082269008,0.004118388208593198,0.37232474686900235,6,4
161,"add(cs_rank(cs_roa), add(cs_rank(cs_gpmargin), cs_rank(neg(cs_accruals))))",debate,0.011887414707453704,0.13441504038675248,7.073092614587702,0.9737044403391294,0.005037114194500684,0.3728683912065136,3,4
1249,"mul(cs_rank(neg(ts_returns_5(close))), cs_rank(cs_roa))",debate,0.014819598116208216,0.1343782778266351,7.063492906998308,1.1946415415958809,0.09504952975302094,0.4361576025055228,2,4
639,"sub(add(cs_rank(cs_roa), cs_rank(cs_gp_at)), cs_rank(cs_asset_growth))",debate,0.01143239112288129,0.13371072635666487,7.0360307028386195,0.9791929960541683,0.003112135646486372,0.408501795439475,3,3
733,"add(add(cs_rank(cs_roa), cs_rank(cs_opmargin)), add(neg(cs_rank(cs_accruals)), add(neg(cs_rank(ts_returns_5(returns))), neg(cs_rank(ts_rank_5(returns))))))",debate,0.011950588402016703,0.13374128512979644,7.030009865924255,0.3199002818878525,0.18884396663520198,0.3712794906821945,5,6
986,"add(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(sub(cs_rank(cs_gp_at), cs_rank(cs_accruals)), sub(cs_rank(bm), cs_rank(debt_at))))",debate,0.010653636581783673,0.1334954164072179,7.024700815878807,0.8522032250730197,0.0046232382849863505,0.37154110668642676,6,4
935,"add(add(add(cs_rank(cs_roa), cs_rank(cs_roe)), cs_rank(cs_gp_at)), add(neg(cs_rank(cs_debt_at)), neg(cs_rank(cs_accruals))))",debate,0.012449128970288393,0.13297776532406574,6.997461348906644,0.8812797473889147,0.004020531578081899,0.37388163989511203,5,4
936,"add(add(add(cs_rank(cs_roa), cs_rank(cs_roe)), cs_rank(cs_gp_at)), add(neg(cs_rank(cs_accruals)), neg(cs_rank(cs_debt_at))))",debate,0.012449128970288393,0.13297776532406574,6.997461348906644,0.8812797473889147,0.004020531578081899,0.37388163989511203,5,4
1096,"add(cs_rank(dollar_volume), cs_rank(cs_roa))",debate,0.016604634514057453,0.13201477064287337,6.946787327994768,0.8502821511405814,0.043516650403686234,0.4379286438121051,2,2
959,"sub(add(cs_rank(cs_roa), cs_rank(cs_opmargin)), add(cs_rank(cs_accruals), cs_rank(cs_debt_at)))",debate,0.01126741229800077,0.13176989874586092,6.933901853264445,0.5383984220301015,0.004513100054027737,0.3728683912065136,4,3
738,"mul(neg(cs_rank(market_cap)), ts_rank_20(neg(returns)))",debate,-0.01703117985312784,-0.1306479888994072,-6.87486551159946,-0.45096135383564573,0.18840747099486338,0.46796592952794375,2,3
1385,"add(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(cs_rank(bm), add(cs_rank(neg(ts_returns_5(close))), neg(cs_rank(accrual)))))",debate,0.012078408211246807,0.13044740614821085,6.856869599511874,1.4315661961045485,0.06947495637340906,0.4336131875723943,5,6
938,"sub(add(add(cs_rank(roa), cs_rank(roe)), add(cs_rank(accrual), cs_rank(cs_roa))), cs_rank(ts_returns_5(close)))",debate,0.013025402762291458,0.13018276862537592,6.842959127553885,0.8660082779360182,0.044683090598376864,0.4328982729237098,5,4
272,"add(add(add(cs_rank(cs_bm), cs_rank(cs_ep)), add(cs_rank(cs_roa), cs_rank(cs_roe))), neg(cs_rank(ts_returns_5(close))))",debate,0.011901378333397848,0.12938460969766807,6.801004505008453,1.2043795793688223,0.05228797291895436,0.43566227137285596,5,4
1116,"add(add(cs_rank(cs_roa), cs_rank(cs_opmargin)), add(cs_rank(cs_gpmargin), neg(cs_rank(cs_accruals))))",debate,0.012255448671468015,0.12917978379878428,6.797606667469846,0.7070150257620259,0.004145446047034653,0.3728683912065136,4,4
151,"add(add(cs_rank(cs_roe), cs_rank(cs_roa)), add(neg(cs_rank(cs_asset_growth)), neg(cs_rank(cs_debt_at))))",debate,0.009793904698603159,0.12916670870983074,6.796918639442281,0.5508598443116143,0.003562036887990767,0.4358798015776677,4,4
159,"add(add(cs_rank(cs_gp_at), cs_rank(cs_roa)), add(neg(cs_rank(cs_accruals)), add(neg(cs_rank(cs_debt_at)), neg(cs_rank(ts_returns_20(close))))))",debate,0.012570075576331295,0.12955032831813196,6.791205654008626,1.4503044167859565,0.02841205690228899,0.3683990574093735,5,6
479,"sub(add(add(cs_rank(cs_bm), cs_rank(cs_ep)), add(cs_rank(cs_roa), cs_rank(cs_gpmargin))), add(cs_rank(cs_accruals), cs_rank(cs_debt_at)))",debate,0.008655491725689546,0.12877329960754474,6.776216945585074,0.805741253896325,0.004910592699466121,0.3725677622893695,6,4
939,"add(add(cs_rank(cs_roa), cs_rank(cs_opmargin)), neg(cs_rank(ts_returns_5(close))))",debate,0.012570307201302979,0.12874720873264794,6.767500003625111,1.0632345950821052,0.07258355604053973,0.4351251493179987,3,4
873,"add(add(cs_rank(neg(ts_std_20(returns))), cs_rank(cs_roa)), add(cs_rank(neg(abs_val(ts_returns_5(returns)))), cs_rank(neg(cs_accruals))))",debate,0.017532678305094952,0.12834092614800782,6.746144065736512,0.7678461972877146,0.16059350285618107,0.3722735348718673,4,6
988,"sub(add(add(cs_rank(cs_roa), cs_rank(cs_roe)), add(cs_rank(cs_opmargin), cs_rank(cs_gp_at))), add(add(cs_rank(cs_accruals), cs_rank(cs_asset_growth)), add(cs_rank(cs_leverage), cs_rank(cs_debt_at))))",debate,0.010707217717309293,0.12757984884678056,6.713416028830916,0.6331950147232781,0.0037271009050209142,0.3713511150083763,8,4
769,"sub(cs_rank(dollar_volume), cs_rank(abs_val(ts_returns_1(close))))",debate,0.017387492782401356,0.1275202379085427,6.706643201849281,0.7251125911653743,0.20906187701592907,0.46743472584067997,2,4
1220,"add(cs_rank(dollar_volume), neg(cs_rank(abs_val(ts_returns_1(close)))))",debate,0.017387492782401356,0.1275202379085427,6.706643201849281,0.7251125911653743,0.20906187701592907,0.46743472584067997,2,5
504,"add(add(neg(cs_rank(ts_std_20(returns))), cs_rank(dollar_volume)), add(cs_rank(cs_roa), add(neg(cs_rank(cs_asset_growth)), neg(cs_rank(returns)))))",debate,0.019375218645390786,0.12742078044981997,6.701412458083775,0.7193652951959032,0.13747981581033433,0.43559632384824337,5,5
824,"add(cs_rank(dollar_volume), add(neg(cs_rank(abs_val(sub(ask, bid)))), add(cs_rank(cs_roa), neg(cs_rank(cs_debt_at)))))",debate,0.010543916371400923,0.12734972986847862,6.7013068716917985,0.5151692384678436,0.11621125222078164,0.4379251411047539,5,6
982,"add(add(cs_rank(cs_roa), cs_rank(cs_gp_at)), add(neg(cs_rank(cs_accruals)), neg(cs_rank(ts_returns_5(returns)))))",debate,0.010946765290430188,0.1273558325030955,6.694363360654519,0.6737777160135177,0.1513006914584767,0.3722735348718673,4,5
1100,"mul(add(neg(cs_rank(returns)), cs_rank(dollar_volume)), add(cs_rank(cs_bm), cs_rank(cs_roa)))",debate,0.016335042246221156,0.12702209817948948,6.684066470074344,1.182873799933148,0.22398797799427145,0.43736337931542607,4,4
588,"add(cs_rank(dollar_volume), add(cs_rank(cs_roa), neg(cs_rank(cs_debt_at))))",debate,0.0125916347801969,0.12682314585312296,6.673597342317294,0.5251679991162606,0.036500571217658255,0.43792562423680237,3,4
